Unnamed: 0,IMPAQ_ID,REI,DBA Name,Address Line 1,Address Line 2,City,State,Zip,Latitude,Longitude,Full Address,matchsource,est_id,found_pic,Manual Result,name_update,addr_update,lat_update,lon_update,biz_status,DBA Name_update,Full Address_update,Latitude_update,Longitude_update,Coordinates,On Tribe Land,Miles to Nearest Tribe,Assoc Tribe,Assoc Res,Nearest Tribe,Nearest Res,ori_flg,Owner Name,Owner City,Owner State,Non-Corporate Owned,Niel_id,Address Line 1_update,City_update,State_update,Zip_update,County,County_update,SoS_record,entity,agent_name,agent_address,agent_city,agent_state,agent_zip
1324,1324,OK745988,CALUMET GROCERY STORE,101 E. MAIN ST.,,CALUMET,OK,73014,35.601039,-98.118516,"101 E. MAIN ST.  CALUMET, OK 73014",Original,1324.0,,,Correct,Correct,Correct,Correct,Active,CALUMET GROCERY STORE,"101 E. MAIN ST. CALUMET, OK 73014",35.601039,-98.118516,POINT (-98.118516 35.601039),No,31.7251707,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CANADIAN,,,,,,,
1325,1325,OK745989,LUCKY STAR CASINO - CANTON,10347 N. 2274 RD.,,CANTON,OK,73724,36.02621,-95.8172,"10347 N. 2274 RD.  CANTON, OK 73724",Original,1325.0,,,Correct,"10347 N 2274 Rd, Clinton, OK 73601, USA",35.5163656,-98.9345196,Active,LUCKY STAR CASINO - CANTON,"10347 N 2274 Rd, Clinton, OK 73601, USA",35.5163656,-98.9345196,POINT (-98.9345196 35.5163656),No,33.31584605,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,10347 N 2274 RD,CLINTON,OK,73601,,CUSTER,,,,,,,
1326,1326,OK745990,LUCKY STAR CASINO - CLINTON,10347 N. 2274 RD.,,CLINTON,OK,73601,35.516492,-98.933519,"10347 N. 2274 RD.  CLINTON, OK 73601",Original,1326.0,,,Correct,Correct,Correct,Correct,Active,LUCKY STAR CASINO - CLINTON,"10347 N. 2274 RD. CLINTON, OK 73601",35.516492,-98.93351899999999,POINT (-98.93351899999999 35.516492),No,33.27695191,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CUSTER,,,,,,,
1327,1327,OK745991,LUCKY STAR CASINO - WATONGA,1407 S. CLARENCE NASH BLVD.,,WATONGA,OK,73772,35.828575,-98.419219,"1407 S. CLARENCE NASH BLVD.  WATONGA, OK 73772",Original,1327.0,,,Correct,Correct,Correct,Correct,Active,LUCKY STAR CASINO - WATONGA,"1407 S. CLARENCE NASH BLVD. WATONGA, OK 73772",35.828575,-98.419219,POINT (-98.419219 35.828575),No,45.55237163,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,BLAINE,,,,,,,
1328,1328,OK745992,HAMMON TRAVEL CENTER,20413 HWY. 33,,HAMMON,OK,73650,35.63886,-99.393289,"20413 HWY. 33  HAMMON, OK 73650",Original,1328.0,1.0,maybe,LUCKY STAR CASINO - HAMMON,"20413 OK-33, Hammon, OK 73650, USA",35.6395871,-99.357604,Active,LUCKY STAR CASINO - HAMMON,"20413 OK-33, Hammon, OK 73650, USA",35.63958710000001,-99.35760400000001,POINT (-99.35760399999999 35.63958710000001),No,59.55269409,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,20413 -33,HAMMON,OK,73650,,CUSTER,,,,,,,
1329,1329,OK745993,TRAVEL CENTER & CASINO - CONCHO,7751 N. HWY. 81,,CONCHO,OK,73022,44.36895689999999,-97.1287827,"7751 N. HWY. 81  CONCHO, OK 73022",Google,1329.0,,,Can't Validate,Can't Validate,Can't Validate,Can't Validate,Can't Validate,TRAVEL CENTER & CASINO - CONCHO,"7751 N. HWY. 81 CONCHO, OK 73022",44.36895689999999,-97.1287827,POINT (-97.1287827 44.36895689999999),No,37.77027395,,,Lake Traverse,Lake Traverse Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,KINGSBURY,,,,,,,
1330,1330,OK746010,FIRELAKE CORNER STORE,41201 HARDESTY RD.,,SHAWNEE,OK,74801,35.304142,-96.920252,"41201 HARDESTY RD.  SHAWNEE, OK 74801",Original,1330.0,,,Correct,Correct,Correct,Correct,Active,FIRELAKE CORNER STORE,"41201 HARDESTY RD. SHAWNEE, OK 74801",35.304142,-96.920252,POINT (-96.920252 35.304142),No,28.05769132,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,POTTAWATOMIE,,,,,,,
1331,1331,OK746011,FIRELAKE EXPRESS GROCERY,214 EAST WALNUT,,TECUMSEH,OK,74873,35.260686,-96.934435,"214 EAST WALNUT  TECUMSEH, OK 74873",Original,1331.0,,,Correct,Correct,Correct,Correct,Active,FIRELAKE EXPRESS GROCERY,"214 EAST WALNUT TECUMSEH, OK 74873",35.260686,-96.934435,POINT (-96.93443499999999 35.260686),No,29.00530241,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,POTTAWATOMIE,,,,,,,
1332,1332,OK746012,SMOKE SHOP / FUEL,777 GRAND CASINO BOULEVARD,,SHAWNEE,OK,74801,35.38073400000001,-97.058863,"777 GRAND CASINO BOULEVARD  SHAWNEE, OK 74801",Original,1332.0,1.0,yes,Correct,Correct,Correct,Correct,Active,SMOKE SHOP / FUEL,"777 GRAND CASINO BOULEVARD SHAWNEE, OK 74801",35.380734000000004,-97.058863,POINT (-97.058863 35.38073400000001),No,37.07479452,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,POTTAWATOMIE,,,,,,,
1333,1333,OK746028,COMANCHE NATION SMOKE SHOP - LAWTON,I-44 & GORE BLVD.,,LAWTON,OK,73501,34.6088,-98.44621,"I-44 & GORE BLVD.  LAWTON, OK 73501",Original,1333.0,,,Correct,"402 SE Interstate Dr, Lawton, OK 73501, USA",34.6037021,-98.375315,Active,COMANCHE NATION SMOKE SHOP - LAWTON,"402 SE Interstate Dr, Lawton, OK 73501, USA",34.6037021,-98.375315,POINT (-98.375315 34.6037021),No,26.85355457,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,402 SE INTERSTATE DR,LAWTON,OK,73501,,COMANCHE,,,,,,,
1334,1334,OK746029,COMANCHE NATION SMOKE SHOP - WALTERS,OK-53,,WALTERS,OK,73572,34.362120000000004,-98.30784,"OK-53  WALTERS, OK 73572",Original,1334.0,,,Correct,Correct,Correct,Correct,Active,COMANCHE NATION SMOKE SHOP - WALTERS,"OK-53 WALTERS, OK 73572",34.362120000000004,-98.30784,POINT (-98.30784 34.36212),No,42.62159814,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,COTTON,,,,,,,
1335,1335,OK746030,COMANCHE NATION TRAVEL PLAZA,RT. 1  BOX 3315,,DEVOL,OK,73531,34.11557,-98.49744,"RT. 1  BOX 3315  DEVOL, OK 73531",Original,1335.0,,,Correct,Correct,Correct,Correct,Active,COMANCHE NATION TRAVEL PLAZA,"RT. 1  BOX 3315 DEVOL, OK 73531",34.11557,-98.49744,POINT (-98.49744 34.11557),No,58.724096499999995,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,COTTON,,,,,,,
1336,1336,OK746031,COMANCHE SPUR QUIK STOP,9047 U.S. HWY. 62,,ELGIN,OK,73538,34.74173,-98.39271,"9047 U.S. HWY. 62  ELGIN, OK 73538",Original,1336.0,,,Correct,Correct,Correct,Correct,Active,COMANCHE SPUR QUIK STOP,"9047 U.S. HWY. 62 ELGIN, OK 73538",34.74173,-98.39271,POINT (-98.39270999999999 34.74173),No,17.83631019,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,COMANCHE,,,,,,,
1337,1337,OK746192,CUSHING SMOKE SHOP,5405 E. MAIN ST.,,CUSHING,OK,74023,35.985675,-96.683209,"5405 E. MAIN ST.  CUSHING, OK 74023",Original,1337.0,,,Correct,Correct,Correct,Correct,Active,CUSHING SMOKE SHOP,"5405 E. MAIN ST. CUSHING, OK 74023",35.985675,-96.68320899999999,POINT (-96.68320899999999 35.985675),No,22.2341947,,,Osage,Osage Reservation,From Original List,,,,,,No changes,No changes,No changes,No changes,,PAYNE,1900560318,"CUSHING SMOKE SHOP, INC.",ROBERT JEFFREY WHITE,,PAWNEE,OK,
1338,1338,OK746193,INDIAN SMOKE SHOP,523 NORTH JIM THORPE BOULEVARD,,PRAGUE,OK,74864,35.482332,-96.685955,"523 NORTH JIM THORPE BOULEVARD  PRAGUE, OK 74864",Original,1338.0,,,Correct,Correct,Correct,Correct,Active,INDIAN SMOKE SHOP,"523 NORTH JIM THORPE BOULEVARD PRAGUE, OK 74864",35.482332,-96.685955,POINT (-96.68595500000001 35.482332),No,13.10233014,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,LINCOLN,,,,,,,
1339,1339,OK746194,TWO FEATHERS SMOKE SHOP,4501 E. 90 RD.,,CHANDLER,OK,74834,35.71023,-96.93757,"4501 E. 90 RD.  CHANDLER, OK 74834",Original,1339.0,,,Correct,"4501 90th Rd, Chandler, OK 74834, USA",35.7102313,-96.9375697,Active,TWO FEATHERS SMOKE SHOP,"4501 90th Rd, Chandler, OK 74834, USA",35.7102313,-96.9375697,POINT (-96.9375697 35.7102313),No,33.97146547,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,4501 90TH RD,CHANDLER,OK,74834,,LINCOLN,,,,,,,
1340,1340,OK746266,SENECA CAYUGA TRIBAL SMOKE SHOP,11350 U.S. HWY. 59,,MIAMI,OK,74354,36.85354,-94.90333,"11350 U.S. HWY. 59  MIAMI, OK 74354",Original,1340.0,1.0,yes,SENECA-CAYUGA TRIBAL SMOKE SHP,"2309 S Eight Tribe Trail, Miami, OK 74354, USA",36.8729508,-94.8502215,Active,SENECA-CAYUGA TRIBAL SMOKE SHP,"2309 S Eight Tribe Trail, Miami, OK 74354, USA",36.8729508,-94.8502215,POINT (-94.8502215 36.8729508),No,1.8445088230000002,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,2309 S EIGHT TRIBE TRAIL,MIAMI,OK,74354,,OTTAWA,,,,,,,
1341,1341,OK746267,SENECA-CAYUGA TRIBAL CASINO SMOKE SHOP,65490 E. 240 RD.,,GROVE,OK,74344,36.667747,-94.705822,"65490 E. 240 RD.  GROVE, OK 74344",Original,1341.0,,,Correct,Correct,Correct,Correct,Active,SENECA-CAYUGA TRIBAL CASINO SMOKE SHOP,"65490 E. 240 RD. GROVE, OK 74344",36.667747,-94.705822,POINT (-94.705822 36.667747),No,17.84319122,,,Miami/Peoria,Miami/Peoria joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,DELAWARE,,,,,,,
1342,1342,OK746361,RUSTIC TRAIL GIFT SHOP,7807 NORTH HIGHWAY 81,,DUNCAN,OK,73533,34.58456,-97.96702,"7807 NORTH HIGHWAY 81  DUNCAN, OK 73533",Original,1342.0,1.0,yes,CHISHOLM TRAIL CASINO,Correct,Correct,Correct,Active,CHISHOLM TRAIL CASINO,"7807 NORTH HIGHWAY 81 DUNCAN, OK 73533",34.584559999999996,-97.96701999999999,POINT (-97.96701999999999 34.58456),No,28.15649055,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,STEPHENS,,,,,,,
1343,1343,OK746362,ADA GAMING CENTER,1500 N COUNTRY CLUB RD,,ADA,OK,74820,34.79006500000001,-96.652361,"1500 N COUNTRY CLUB RD  ADA, OK 74820",Original,1343.0,,,Correct,Correct,Correct,Correct,Active,ADA GAMING CENTER,"1500 N COUNTRY CLUB RD ADA, OK 74820",34.790065000000006,-96.652361,POINT (-96.652361 34.79006500000001),No,23.76584014,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,PONTOTOC,,,,,,,
1344,1344,OK746363,ARDMORE I TOBACCO SHOP,1004 GRAND BLVD.,,ARDMORE,OK,73401,34.179416,-97.139994,"1004 GRAND BLVD.  ARDMORE, OK 73401",Original,1344.0,,,Correct,"1004 Grand Ave, Ardmore, OK 73401, USA",34.1791746,-97.1400139,Active,ARDMORE I TOBACCO SHOP,"1004 Grand Ave, Ardmore, OK 73401, USA",34.1791746,-97.14001390000001,POINT (-97.14001390000001 34.1791746),No,74.4616927,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,1004 GRAND AVE,ARDMORE,OK,73401,,CARTER,,,,,,,
1345,1345,OK746364,ARDMORE II TOBACCO SHOP,1400 SAM NOBLE PKWY.,,ARDMORE,OK,73401,34.18486,-97.109292,"1400 SAM NOBLE PKWY.  ARDMORE, OK 73401",Original,1345.0,1.0,yes,CHICKASAW TOBACCO,Correct,Correct,Correct,Active,CHICKASAW TOBACCO,"1400 SAM NOBLE PKWY. ARDMORE, OK 73401",34.18486,-97.10929200000001,POINT (-97.10929200000001 34.18486),No,73.02699965,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CARTER,,,,,,,
1346,1346,OK746365,ARTESIAN GIFT SHOP,23 WEST VINITA,,SULFUR,OK,73086,34.507837,-96.967533,"23 WEST VINITA  SULFUR, OK 73086",Original,1346.0,1.0,yes,Correct,Correct,Correct,Correct,Active,ARTESIAN GIFT SHOP,"23 WEST VINITA SULFUR, OK 73086",34.507837,-96.96753299999999,POINT (-96.96753299999999 34.507837),No,50.4863589,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MURRAY,,,,,,,
1347,1347,OK746366,BORDER CASINO,22953 BROWN SPRINGS RD,,THACKERVILLE,OK,73459,33.735059,-97.143543,"22953 BROWN SPRINGS RD  THACKERVILLE, OK 73459",Original,1347.0,,,Correct,Correct,Correct,Correct,Active,BORDER CASINO,"22953 BROWN SPRINGS RD THACKERVILLE, OK 73459",33.735059,-97.14354300000001,POINT (-97.14354300000001 33.735059),No,99.78040431,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,LOVE,,,,,,,
1348,1348,OK746367,CHICKASAW OUTPOST,132 W. MAIN,,ADA,OK,74820,34.774555,-96.679399,"132 W. MAIN  ADA, OK 74820",Original,1348.0,,,CHICKASAW NATION OUTPOST,Correct,Correct,Correct,Active,CHICKASAW NATION OUTPOST,"132 W. MAIN ADA, OK 74820",34.774555,-96.679399,POINT (-96.679399 34.774555),No,25.48434387,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,PONTOTOC,,,,,,,
1349,1349,OK746368,CHICKASAW TRAVEL STOP  - KINGSTON,1795 HWY 70 EAST,,KINGSTON,OK,73439,33.998303,-96.681402,"1795 HWY 70 EAST  KINGSTON, OK 73439",Original,1349.0,,,Correct,"1795 US-70, Kingston, OK 73439, USA",33.9990368,-96.6750355,Active,CHICKASAW TRAVEL STOP  - KINGSTON,"1795 US-70, Kingston, OK 73439, USA",33.9990368,-96.67503549999999,POINT (-96.67503549999999 33.99903680000001),No,73.94519401,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,1795 US-70,KINGSTON,OK,73439,,MARSHALL,,,,,,,
1350,1350,OK746369,CHICKASAW TRAVEL STOP,I-35 EXIT 79 & HWY 145,,PAOLI,OK,73074,34.82674,-97.25919,"I-35 EXIT 79 & HWY 145  PAOLI, OK 73074",Original,1350.0,,,Correct,Correct,Correct,Correct,Active,CHICKASAW TRAVEL STOP,"I-35 EXIT 79 & HWY 145 PAOLI, OK 73074",34.82674,-97.25919,POINT (-97.25919 34.82674),No,49.91435577,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,GARVIN,,,,,,,
1351,1351,OK746370,CHICKASAW TRAVEL STOP  - THACKERVILLE,22983 BROWN SPRINGS RD.,,THACKERVILLE,OK,73439,33.736174,-97.143537,"22983 BROWN SPRINGS RD.  THACKERVILLE, OK 73439",Original,1351.0,,,Correct,"22983 Brown Springs Rd, Thackerville, OK 73459, USA",33.7361227,-97.1440953,Active,CHICKASAW TRAVEL STOP  - THACKERVILLE,"22983 Brown Springs Rd, Thackerville, OK 73459, USA",33.7361227,-97.1440953,POINT (-97.1440953 33.7361227),No,99.73303689,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,22983 BROWN SPRINGS RD,THACKERVILLE,OK,73459,,LOVE,,,,,,,
1352,1352,OK746371,CHICKASAW TRAVEL STOP  - WILSON,288 MULBERRY LN.,,WILSON,OK,73463,34.172548,-97.413768,"288 MULBERRY LN.  WILSON, OK 73463",Original,1352.0,,,Correct,Correct,Correct,Correct,Active,CHICKASAW TRAVEL STOP  - WILSON,"288 MULBERRY LN. WILSON, OK 73463",34.172548,-97.413768,POINT (-97.413768 34.172548),No,67.00606911,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CARTER,,,,,,,
1353,1353,OK746372,CHICKASAW TRAVEL STOP - ADA  EAST,1500 NORTH COUNTRY CLUB RD.,,ADA,OK,74820,34.79006500000001,-96.652361,"1500 NORTH COUNTRY CLUB RD.  ADA, OK 74820",Original,1353.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHICKASAW TRAVEL STOP - ADA  EAST,"1500 NORTH COUNTRY CLUB RD. ADA, OK 74820",34.790065000000006,-96.652361,POINT (-96.652361 34.79006500000001),No,23.76584014,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,PONTOTOC,,,,,,,
1354,1354,OK746373,CHICKASAW TRAVEL STOP - ADA  WEST,201 LATTA ROAD,,ADA,OK,74820,34.773108,-96.697575,"201 LATTA ROAD  ADA, OK 74820",Original,1354.0,,,Correct,Correct,Correct,Correct,Active,CHICKASAW TRAVEL STOP - ADA  WEST,"201 LATTA ROAD ADA, OK 74820",34.773108,-96.697575,POINT (-96.697575 34.773108),No,26.1610035,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,PONTOTOC,,,,,,,
1355,1355,OK746374,CHICKASAW TRAVEL STOP - DAVIS EAST,12218 HWY 7W,,DAVIS,OK,73030,34.50642,-97.0874,"12218 HWY 7W  DAVIS, OK 73030",Original,1355.0,,,Correct,Correct,Correct,Correct,Active,CHICKASAW TRAVEL STOP - DAVIS EAST,"12218 HWY 7W DAVIS, OK 73030",34.50642,-97.0874,POINT (-97.0874 34.50642),No,55.72808579,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MURRAY,,,,,,,
1356,1356,OK746375,CHISOLM TRAIL CASINO,7807 N HWY 81,,DUNCAN,OK,73533,34.58456,-97.96702,"7807 N HWY 81  DUNCAN, OK 73533",Original,1356.0,1.0,yes,Correct,Correct,Correct,Correct,Active,CHISOLM TRAIL CASINO,"7807 N HWY 81 DUNCAN, OK 73533",34.584559999999996,-97.96701999999999,POINT (-97.96701999999999 34.58456),No,28.15649055,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,STEPHENS,,,,,,,
1357,1357,OK746376,DAVIS TRADING POST GAMING,12218 HWY 7 W,,DAVIS,OK,73030,34.50642,-97.0874,"12218 HWY 7 W  DAVIS, OK 73030",Original,1357.0,,,Correct,"12218 OK-7, Davis, OK 73030, USA",34.5064334,-97.0874388,Active,DAVIS TRADING POST GAMING,"12218 OK-7, Davis, OK 73030, USA",34.5064334,-97.08743879999999,POINT (-97.08743880000002 34.5064334),No,55.72923411,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,12218 -7,DAVIS,OK,73030,,MURRAY,,,,,,,
1358,1358,OK746377,GOLD MOUNTAIN CASINO,1410 SAM NOBLE PKWY,,ARDMORE,OK,73401,34.185097,-97.108742,"1410 SAM NOBLE PKWY  ARDMORE, OK 73401",Original,1358.0,,,Correct,Correct,Correct,Correct,Active,GOLD MOUNTAIN CASINO,"1410 SAM NOBLE PKWY ARDMORE, OK 73401",34.185097,-97.108742,POINT (-97.10874200000001 34.185097),No,72.99422039,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,CARTER,,,,,,,
1359,1359,OK746378,GOLDSBY GAMING CENTER,1038 W SYCAMORE RD,,NORMAN,OK,73072,35.175019,-97.490408,"1038 W SYCAMORE RD  NORMAN, OK 73072",Original,1359.0,,,Correct,Correct,Correct,Correct,Active,GOLDSBY GAMING CENTER,"1038 W SYCAMORE RD NORMAN, OK 73072",35.175019,-97.490408,POINT (-97.490408 35.175019),No,33.75584216,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MCCLAIN,,,,,,,
1360,1360,OK746379,MADILL GAMING CENTER AND TOBACCO,902 1ST ST,,MADILL,OK,73446,34.100212,-96.775858,"902 1ST ST  MADILL, OK 73446",Original,1360.0,,,Correct,Correct,Correct,Correct,Active,MADILL GAMING CENTER AND TOBACCO,"902 1ST ST MADILL, OK 73446",34.100212,-96.775858,POINT (-96.775858 34.100212),No,68.91621403,,,Creek/Seminole,Creek/Seminole joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MARSHALL,,,,,,,
1361,1361,OK746380,NEWCASTLE CASINO,2457 HWY. 62 SERVICE RD,,NEWCASTLE,OK,73065,35.278225,-97.599793,"2457 HWY. 62 SERVICE RD  NEWCASTLE, OK 73065",Original,1361.0,,,Correct,Correct,Correct,Correct,Active,NEWCASTLE CASINO,"2457 HWY. 62 SERVICE RD NEWCASTLE, OK 73065",35.278225,-97.599793,POINT (-97.59979300000001 35.278225),No,28.96174869,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MCCLAIN,,,,,,,
1362,1362,OK746381,SALTCREEK CASINO/REFLECTIONS GIFT SHOP,1600 HIGHWAY 81,,POCASSET,OK,73079,35.1735,-97.95265,"1600 HIGHWAY 81  POCASSET, OK 73079",Original,1362.0,,,Correct,Correct,Correct,Correct,Active,SALTCREEK CASINO/REFLECTIONS GIFT SHOP,"1600 HIGHWAY 81 POCASSET, OK 73079",35.1735,-97.95265,POINT (-97.95265000000001 35.1735),No,5.663666615,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,GRADY,,,,,,,
1363,1363,OK746382,REMINGTON PARK,1 REMINGTON PLACE,,OK CITY,OK,73111,35.52777000000001,-97.472357,"1 REMINGTON PLACE  OK CITY, OK 73111",Original,1363.0,,,Correct,Correct,Correct,Correct,Active,REMINGTON PARK,"1 REMINGTON PLACE OK CITY, OK 73111",35.527770000000004,-97.47235699999999,POINT (-97.47235699999999 35.52777000000001),No,44.64694316,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,OKLAHOMA,3512242258,REMINGTON PARK,GLOBAL GAMING SOLUTIONS LLC,,ADA,OK,
1364,1364,OK746383,RENAISSANCE GIFT SHOP,2457 HWY. 62 SERVICE RD.,,NEWCASTLE,OK,73565,35.278225,-97.599793,"2457 HWY. 62 SERVICE RD.  NEWCASTLE, OK 73565",Original,1364.0,1.0,yes,Correct,Correct,Correct,Correct,Active,RENAISSANCE GIFT SHOP,"2457 HWY. 62 SERVICE RD. NEWCASTLE, OK 73565",35.278225,-97.599793,POINT (-97.59979300000001 35.278225),No,28.96174869,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,No changes,No changes,No changes,No changes,,MCCLAIN,,,,,,,
1365,1365,OK746384,RIVERWIND GIFT SHOP,1544 W. STATE HWY. 9,,NORMAN,OK,73072,35.182713,-97.500354,"1544 W. STATE HWY. 9  NORMAN, OK 73072",Original,1365.0,,,RIVERWIND CASINO GIFT SHOP,"1544 OK-9, Norman, OK 73072, USA",35.1811021,-97.5005294,Active,RIVERWIND CASINO GIFT SHOP,"1544 OK-9, Norman, OK 73072, USA",35.181102100000004,-97.5005294,POINT (-97.5005294 35.1811021),No,33.17657935,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,1544 -9,NORMAN,OK,73072,,MCCLAIN,,,,,,,
1366,1366,OK746385,SALTCREEK CASINO,1600 HWY 81,,POCASSET,OK,73039,35.1735,-97.95265,"1600 HWY 81  POCASSET, OK 73039",Original,1366.0,,,Correct,"1600 US-81, Pocasset, OK 73079, USA",35.1754907,-97.9652106,Active,SALTCREEK CASINO,"1600 US-81, Pocasset, OK 73079, USA",35.1754907,-97.96521059999999,POINT (-97.96521059999999 35.1754907),No,5.138653813,,,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA,From Original List,,,,,,1600 US-81,POCASSET,OK,73079,,GRADY,,,,,,,
