address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract
"889 E Lacey Blvd, Hanford, CA, 93230",,,5237342,36.3277862,-119.6330964,Google,ROOFTOP,,,,,
"275 N Broadway, Coos Bay, OR, 97420",,,5562768,43.3690376,-124.2134266,Google,ROOFTOP,,,,,
"2763 Hwy 260, Overgaard, AZ, 85933",,,5239763,34.3948965,-110.5567409,Google,ROOFTOP,,,,,
"9445 State Highway 20, Skiatook, OK, 74070",,,7437808,36.3752782,-96.09510069999999,Google,RANGE_INTERPOLATED,,,,,
"118 N Irwin St, Hanford, CA, 93230",,,5251869,36.3259241,-119.6474262,Google,ROOFTOP,,,,,
"480 W Deuce Of Clubs, Show Low, AZ, 85901",,,5266060,34.2482341,-110.0471188,Google,ROOFTOP,,,,,
"61 Penobscot Ave, Millinocket, ME, 44621",,,5551661,45.6541579,-68.7086862,Google,ROOFTOP,,,,,
"78065 Main St Ste 100, La Quinta, CA, 92253",,,7438900,33.677263,-116.302616,Google,ROOFTOP,,,,,
"1 N Bison Preserve, Show Low, AZ, 85901",,,7526256,34.2525467,-110.0753048,Google,GEOMETRIC_CENTER,,,,,
"75 5699 Alii Dr Ste 7, Kailua Kona, HI, 96740",,,7401208,19.6400278,-155.9947539,Google,ROOFTOP,,,,,
"26225 Us Highway 70 E, Ruidoso Downs, NM, 88346",,,1612427,33.3327292,-105.6082198,Google,ROOFTOP,,,,,
"42820 State Highway 20, Ralston, OK, 74650",,,7224433,36.5063968,-96.7021315,Google,RANGE_INTERPOLATED,,,,,
"51105 Avenida Villa Ste 201, La Quinta, CA, 92253",,,7570137,33.6772449,-116.3055937,Google,ROOFTOP,,,,,
"13 E Mathew Brady St, Tulsa, OK, 74103",,,7188310,36.1588956,-95.99284569999999,Google,ROOFTOP,,,,,
"25412 Park Ave Apt C, Niobrara, NE, 68760",,,1730626,42.7498882,-98.0307934,Google,ROOFTOP,,,,,
"Hwy 67, Grand Canyon, AZ, 86023",,,7478573,36.1971805,-112.0529603,Google,GEOMETRIC_CENTER,,,,,
"270 Waiehu Beach Rd Ste 105, Wailuku, HI, 96793",,,7586967,20.903369,-156.483263,Google,ROOFTOP,,,,,
"242 S Broadway, Coos Bay, OR, 97420",,,3089913,43.3666308,-124.2130178,Google,ROOFTOP,,,,,
"8225 Us Highway 2 W, Marion, MT, 59925",,,5566937,48.0990009,-114.6487327,Google,ROOFTOP,,,,,
"96 W Main St, Allegany, NY, 14706",,,5111629,42.0921457,-78.4967595,Google,ROOFTOP,,,,,
"1448 S Mission Rd, Fallbrook, CA, 92028",,,5235375,33.3668609,-117.2496534,Google,ROOFTOP,,,,,
"4420 N Saddlebag Trl Ste 100, Scottsdale, AZ, 85251",,,7278288,33.5012488,-111.9224005,Google,ROOFTOP,,,,,
"25999 Hwy 35, Bigfork, MT, 59911",,,7246475,47.997654,-114.045931,Google,ROOFTOP,,,,,
"216 W 2nd St, Chadron, NE, 69337",,,1729886,42.8313151,-103.0021839,Google,ROOFTOP,,,,,
"417 N Main St, Tulsa, OK, 74103",,,3704348,36.1606917,-95.994619,Google,ROOFTOP,,,,,
"217 E Grand Ave, Ponca City, OK, 74601",,,3961541,36.703952,-97.0816534,Google,ROOFTOP,,,,,
"630 Spruce St, Myrtle Point, OR, 97458",,,5590022,43.0646772,-124.1403782,Google,ROOFTOP,,,,,
"2331 S Avenue B, Yuma, AZ, 85364",,,3629985,32.6854149,-114.6496965,Google,ROOFTOP,,,,,
"500 Ala Moana Blvd, Honolulu, HI, 96813",,,3916722,21.3010484,-157.8622214,Google,ROOFTOP,,,,,
"310 S Carson St, Carson City, NV, 89701",,,2256580,39.1623296,-119.7673269,Google,ROOFTOP,,,,,
"185 N Main St, Lakeport, CA, 95453",,,5260321,39.0429188,-122.9154035,Google,ROOFTOP,,,,,
"1967 Big Valley Rd, Lakeport, CA, 95453",,,5500760,39.002439,-122.875864,Google,ROOFTOP,,,,,
"120 Chestnut St, Virginia, MN, 55792",,,5648311,47.5230282,-92.5323457,Google,ROOFTOP,,,,,
"2528 N State Road 7, Hollywood, FL, 33021",,,7280440,26.0321687,-80.2086056,Google,RANGE_INTERPOLATED,,,,,
"115 S 2nd St, Coeur D Alene, ID, 83814",,,3936379,47.672116,-116.7840964,Google,ROOFTOP,,,,,
"18048 State Highway 1 NW, Thief River Falls, MN, 56701",,,5646387,48.1592363,-96.4374385,Google,ROOFTOP,,,,,
