address,block,countyfp,id,lat,lon,match,matchtype,parsed,side,statefp,tigerlineid,tract,matchsource,Coordinates,On Tribe Land,Assoc Tribe,Assoc Res
"400 E South Ave, Ponca City, OK, 74601",1022.0,71.0,1439952,36.69523,-97.08015999999999,True,Non_Exact,"400 E SOUTH AVE, PONCA CITY, OK, 74601",L,40.0,115893466.0,400.0,Census,POINT (-97.08015999999999 36.69523),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1501 Hwy 395 S, Gardnerville, NV, 89410",,,854666,38.7351013,-119.5576176,True,ROOFTOP,,,,,,Google,POINT (-119.5576176 38.7351013),Yes,Washoe Ranches,Washoe Ranches Trust Land
"881 Broad St, Salamanca, NY, 14779",6024.0,9.0,1446024,42.158854999999996,-78.74644,True,Exact,"881 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122025278.0,940300.0,Census,POINT (-78.74644000000001 42.158855),Yes,Allegany,Allegany Reservation
"9733 Shell Creek Rd, Sand Springs, OK, 74063",,,978185,36.194961,-96.10062909999999,True,ROOFTOP,,,,,,Google,POINT (-96.10062909999999 36.194961),Yes,Osage,Osage Reservation
"I 25 Exit 259 St Rte 22, Santo Domingo Pueblo, NM, 87052",,,1832212,35.4731996,-106.3073452,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.3073452 35.4731996),Yes,Santo Domingo,Santo Domingo Pueblo
"2309 Lake Rd, Ponca City, OK, 74604",2007.0,71.0,644582,36.709472999999996,-97.05981,True,Exact,"2309 LAKE RD, PONCA CITY, OK, 74604",L,40.0,115892874.0,300.0,Census,POINT (-97.05981 36.709473),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"1820 E Main St, Pawhuska, OK, 74056",,,2050219,36.667396999999994,-96.3165014,True,ROOFTOP,,,,,,Google,POINT (-96.31650140000001 36.66739699999999),Yes,Osage,Osage Reservation
"4 Del Sol Ln, Hernandez, NM, 87537",,,7272704,36.0490695,-106.11248379999999,True,ROOFTOP,,,,,,Google,POINT (-106.1124838 36.0490695),Yes,Ohkay Owingeh,Ohkay Owingeh
"2337 W Edison St, Tulsa, OK, 74127",1052.0,113.0,1857488,36.161274,-96.018776,True,Non_Exact,"2337 W EDISON ST, TULSA, OK, 74127",R,40.0,82444237.0,940006.0,Census,POINT (-96.018776 36.161274),Yes,Osage,Osage Reservation
"125 Maple Rd, Odanah, WI, 54861",,,1552999,46.5917311,-90.64555770000001,True,ROOFTOP,,,,,,Google,POINT (-90.64555770000001 46.5917311),Yes,Bad River,Bad River Reservation
"907 W Sd Highway 46, Wagner, SD, 57380",,,3558595,43.081352200000005,-98.27745949999999,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-98.27745949999999 43.0813522),Yes,Yankton,Yankton Reservation
"18480 Suquamish Way NE, Suquamish, WA, 98392",2003.0,35.0,251752,47.729003999999996,-122.55888,True,Exact,"18480 SUQUAMISH WAY NE, SUQUAMISH, WA, 98392",R,53.0,187636620.0,940100.0,Census,POINT (-122.55888 47.729004),Yes,Port Madison,Port Madison Reservation
"490 Ocean Dr, La Push, WA, 98350",2052.0,9.0,1436660,47.904716,-124.63006599999999,True,Exact,"490 OCEAN DR, LA PUSH, WA, 98350",L,53.0,150842872.0,400.0,Census,POINT (-124.630066 47.904716),Yes,Quileute,Quileute Reservation
"9175 Shore Dr NE, Indianola, WA, 98342",,,1435567,47.74747429999999,-122.5259614,True,ROOFTOP,,,,,,Google,POINT (-122.5259614 47.74747429999999),Yes,Port Madison,Port Madison Reservation
"601 Hwy 23 E, New Town, ND, 58763",,,4010278,47.9802039,-102.4832768,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.4832768 47.9802039),Yes,Fort Berthold,Fort Berthold Reservation
"2628 Bia 27, Porcupine, SD, 57772",,,1536299,43.389915,-102.39922299999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-102.399223 43.389915),Yes,Pine Ridge,Pine Ridge Reservation
"515 Buffalo Trl, Winnebago, NE, 68071",,,1826301,42.2435195,-96.4717412,True,ROOFTOP,,,,,,Google,POINT (-96.4717412 42.2435195),Yes,Winnebago,Winnebago Reservation
"12978 Highway 12, Orofino, ID, 83544",7005.0,35.0,7570643,46.49926,-116.31871000000001,True,Non_Exact,"12978 US HWY 12, OROFINO, ID, 83544",L,16.0,640198809.0,940000.0,Census,POINT (-116.31871 46.49926),Yes,Nez Perce,Nez Perce Reservation
"413 W Sd Highway 46, Wagner, SD, 57380",1006.0,23.0,1976407,43.081646,-98.29824,True,Exact,"413 STATE HWY 46, WAGNER, SD, 57380",L,46.0,174525759.0,940300.0,Census,POINT (-98.29824000000001 43.081646),Yes,Yankton,Yankton Reservation
"401 E 15th St, Horton, KS, 66439",,,3846691,39.666942399999996,-95.5223218,True,ROOFTOP,,,,,,Google,POINT (-95.5223218 39.6669424),Yes,Kickapoo (KS),Kickapoo (KS) Reservation
"101 Hwy 47, Fort Thompson, SD, 57339",,,7339530,44.0706474,-99.4378791,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-99.4378791 44.0706474),Yes,Crow Creek,Crow Creek Reservation
"106 W Central Blvd, Anadarko, OK, 73005",5069.0,15.0,867443,35.07242,-98.24351999999999,True,Non_Exact,"106 E CENTRAL BLVD, ANADARKO, OK, 73005",R,40.0,92474476.0,162100.0,Census,POINT (-98.24351999999999 35.07242),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"42 Old River Rd, Ponca City, OK, 74604",,,7094041,36.6799239,-97.0500296,True,ROOFTOP,,,,,,Google,POINT (-97.0500296 36.6799239),Yes,Osage,Osage Reservation
"524 W Highway 46, Wagner, SD, 57380",3017.0,23.0,1873947,43.081672999999995,-98.30136999999999,True,Non_Exact,"524 W HWY 46, WAGNER, SD, 57380",R,46.0,639605459.0,940300.0,Census,POINT (-98.30136999999999 43.08167299999999),Yes,Yankton,Yankton Reservation
"716 W Petree Rd, Anadarko, OK, 73005",,,7456733,35.0578961,-98.244709,True,ROOFTOP,,,,,,Google,POINT (-98.244709 35.0578961),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"15915 State Highway 305 NE, Poulsbo, WA, 98370",,,685858,47.7115149,-122.57911159999999,True,ROOFTOP,,,,,,Google,POINT (-122.5791116 47.7115149),Yes,Port Madison,Port Madison Reservation
"49976 Harrison St, Coachella, CA, 92236",2046.0,65.0,771714,33.68569,-116.1815,True,Exact,"49976 HARRISON ST, COACHELLA, CA, 92236",L,6.0,640967730.0,940400.0,Census,POINT (-116.1815 33.68569),Yes,Cabazon,Cabazon Reservation
"22885 Sd Hwy 44, Wanblee, SD, 57577",,,905480,43.5777092,-101.6554191,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.6554191 43.5777092),Yes,Pine Ridge,Pine Ridge Reservation
"101 N Main St, Kyle, SD, 57752",,,564281,43.424833,-102.175301,True,ROOFTOP,,,,,,Google,POINT (-102.175301 43.424833),Yes,Pine Ridge,Pine Ridge Reservation
"100 N Main St, Porcupine, SD, 57772",,,564289,43.2397811,-102.3303679,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-102.3303679 43.2397811),Yes,Pine Ridge,Pine Ridge Reservation
"812 E Sd Highway 46, Wagner, SD, 57380",3023.0,23.0,2047417,43.08168,-98.30382,True,Exact,"812 STATE HWY 46, WAGNER, SD, 57380",R,46.0,639607997.0,940300.0,Census,POINT (-98.30382 43.08168),Yes,Yankton,Yankton Reservation
"745 N Riverside Dr Ste G, Espanola, NM, 87532",3087.0,39.0,1490826,35.988064,-106.06087,True,Non_Exact,"745 N RIVERSIDE DR, ESPANOLA, NM, 87532",R,35.0,143273856.0,940700.0,Census,POINT (-106.06087 35.988064),Yes,Santa Clara,Santa Clara Pueblo
"100 Hwy 46 W, Wagner, SD, 57380",,,682369,43.081934600000004,-98.2939362,True,ROOFTOP,,,,,,Google,POINT (-98.2939362 43.0819346),Yes,Yankton,Yankton Reservation
"301 Main St, Isabel, SD, 57633",,,651894,45.394354,-101.429479,True,ROOFTOP,,,,,,Google,POINT (-101.429479 45.394354),Yes,Cheyenne River,Cheyenne River Reservation
"8950 E Indian Bend Rd, Scottsdale, AZ, 85250",1000.0,13.0,7323580,33.53853,-111.866455,True,Non_Exact,"8950 E INDIAN BEND RD, SCOTTSDALE, AZ, 85250",L,4.0,128922518.0,941300.0,Census,POINT (-111.866455 33.53853),Yes,Salt River,Salt River Reservation
"931 Bayview Ave, Neah Bay, WA, 98357",,,2253619,48.366217299999995,-124.61686920000001,True,ROOFTOP,,,,,,Google,POINT (-124.6168692 48.3662173),Yes,Makah,Makah Indian Reservation
"801 W Grand Ave, Ponca City, OK, 74601",,,953370,36.7045346,-97.09362519999999,True,ROOFTOP,,,,,,Google,POINT (-97.09362519999999 36.7045346),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"302 Hwy 249, Fort Thompson, SD, 57339",,,1832512,44.0711067,-99.4334149,True,ROOFTOP,,,,,,Google,POINT (-99.4334149 44.0711067),Yes,Crow Creek,Crow Creek Reservation
"100 Main St, Salamanca, NY, 14779",3025.0,9.0,393118,42.15917,-78.71472,True,Exact,"100 MAIN ST, SALAMANCA, NY, 14779",R,36.0,122062901.0,940300.0,Census,POINT (-78.71472 42.15917),Yes,Allegany,Allegany Reservation
"239 S Park Ave, Lake Andes, SD, 57356",,,7471529,43.153208500000005,-98.5297081,True,ROOFTOP,,,,,,Google,POINT (-98.52970809999999 43.15320850000001),Yes,Yankton,Yankton Reservation
"110 N Carnegie St, Carnegie, OK, 73015",,,1868723,35.10741779999999,-98.60382829999999,True,ROOFTOP,,,,,,Google,POINT (-98.60382829999999 35.10741779999999),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"1001 Goddard Ave, Ignacio, CO, 81137",,,7457259,37.10879620000001,-107.63366129999999,True,ROOFTOP,,,,,,Google,POINT (-107.6336613 37.10879620000001),Yes,Southern Ute,Southern Ute Reservation
"66103 US Hwy 2, Ashland, WI, 54806",,,693442,46.6082993,-90.7985874,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-90.7985874 46.6082993),Yes,Bad River,Bad River Reservation
"119 W Riverside Dr, Parker, AZ, 85344",1001.0,12.0,1852320,34.153797,-114.28098999999999,True,Exact,"119 RIVERSIDE DR, PARKER, AZ, 85344",R,4.0,129736030.0,940200.0,Census,POINT (-114.28099 34.153797),Yes,Colorado River,Colorado River Indian Reservation
"101 Main St, McLaughlin, SD, 57642",,,637981,45.8152927,-100.81120279999999,True,ROOFTOP,,,,,,Google,POINT (-100.8112028 45.8152927),Yes,Standing Rock,Standing Rock Reservation
"19390 N Us Highway 101, Shelton, WA, 98584",,,1441535,47.338511,-123.1606665,True,ROOFTOP,,,,,,Google,POINT (-123.1606665 47.338511),Yes,Skokomish,Skokomish Reservation
"325 E Makaala St, Hilo, HI, 96720",,,860393,19.700265899999998,-155.0618477,True,ROOFTOP,,,,,,Google,POINT (-155.0618477 19.7002659),Yes,Waiakea,Waiakea Hawaiian Home Land
"9034 Highway 24, Fort Yates, ND, 58538",1083.0,85.0,3819533,46.115105,-100.67994,True,Non_Exact,"9034 STATE HWY 24, FORT YATES, ND, 58538",L,38.0,197237438.0,940900.0,Census,POINT (-100.67994 46.115105),Yes,Standing Rock,Standing Rock Reservation
"38581 Sd Highway 46, Lake Andes, SD, 57356",,,1522319,43.080327399999994,-98.4696255,True,ROOFTOP,,,,,,Google,POINT (-98.46962550000001 43.08032739999999),Yes,Yankton,Yankton Reservation
"3850 SE Old Olympic Hwy, Shelton, WA, 98584",,,3989341,47.129531,-123.09754299999999,True,ROOFTOP,,,,,,Google,POINT (-123.097543 47.129531),Yes,Squaxin Island,Squaxin Island Off-Reservation Trust Land
"102 College Dr, New Town, ND, 58763",,,2600271,47.9811571,-102.47099449999999,True,ROOFTOP,,,,,,Google,POINT (-102.4709945 47.9811571),Yes,Fort Berthold,Fort Berthold Reservation
"729 N 14th St, Ponca City, OK, 74601",,,2907768,36.711847600000006,-97.0665666,True,ROOFTOP,,,,,,Google,POINT (-97.0665666 36.71184760000001),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"402 Jackson Heights Dr, Forks, WA, 98331",,,1530319,47.5352927,-124.33249599999999,True,ROOFTOP,,,,,,Google,POINT (-124.332496 47.5352927),Yes,Quinault,Quinault Reservation
"15052 State Rd 75, Penasco, NM, 87553",,,801802,36.1704838,-105.68745929999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-105.6874593 36.1704838),Yes,Picuris,Picuris Pueblo
"15347 Suquamish Way NE, Suquamish, WA, 98392",2010.0,35.0,7596977,47.71455,-122.57087,True,Exact,"15347 SUQUAMISH WAY NE, SUQUAMISH, WA, 98392",L,53.0,617959712.0,940100.0,Census,POINT (-122.57087 47.71455),Yes,Port Madison,Port Madison Reservation
"5318 Chief Brown Ln Ste B, Darrington, WA, 98241",,,7592364,48.3200381,-121.55297759999998,True,ROOFTOP,,,,,,Google,POINT (-121.5529776 48.3200381),Yes,Sauk-Suiattle,Sauk-Suiattle Reservation
"202 E Bennett Ave, Martin, SD, 57551",,,3985830,43.1722971,-101.7348699,True,ROOFTOP,,,,,,Google,POINT (-101.7348699 43.1722971),Yes,Pine Ridge,Pine Ridge Reservation
"410 W Santa Clara Bridge Rd, Espanola, NM, 87532",,,7446997,35.9875966,-106.0795869,True,ROOFTOP,,,,,,Google,POINT (-106.0795869 35.9875966),Yes,Santa Clara,Santa Clara Pueblo
"1016 S Kofa Ave, Parker, AZ, 85344",1015.0,12.0,1786634,34.14906,-114.29143,True,Exact,"1016 S KOFA AVE, PARKER, AZ, 85344",L,4.0,129602913.0,940200.0,Census,POINT (-114.29143 34.14906),Yes,Colorado River,Colorado River Indian Reservation
"110 W Central Blvd, Anadarko, OK, 73005",5069.0,15.0,906810,35.07242,-98.2435,True,Non_Exact,"110 E CENTRAL BLVD, ANADARKO, OK, 73005",R,40.0,92474476.0,162100.0,Census,POINT (-98.2435 35.07242),Yes,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware,Kiowa-Comanche-Apache-Ft Sill Apache/Caddo-Wichita-Delaware joint-use OTSA
"9000 E Indian Bend Rd, Scottsdale, AZ, 85250",,,364349,33.540555100000006,-111.88699540000002,True,ROOFTOP,,,,,,Google,POINT (-111.8869954 33.54055510000001),Yes,Salt River,Salt River Reservation
"1499 Albite Rd, Wellington, NV, 89444",1013.0,5.0,7545972,38.73151,-119.50698999999999,True,Exact,"1499 ALBITE RD, WELLINGTON, NV, 89444",R,32.0,173749555.0,2500.0,Census,POINT (-119.50699 38.73151),Yes,Washoe Ranches,Washoe Ranches Trust Land
"597 Peace Pipe Rd, Lac du Flambeau, WI, 54538",1258.0,125.0,7443510,45.970515999999996,-89.89248,True,Exact,"597 PEACE PIPE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,165565869.0,940000.0,Census,POINT (-89.89248000000001 45.970516),Yes,Lac du Flambeau,Lac du Flambeau Reservation
"28095 US Hwy 12, Mobridge, SD, 57601",,,1834284,45.5719677,-100.4863068,True,ROOFTOP,,,,,,Google,POINT (-100.4863068 45.5719677),Yes,Standing Rock,Standing Rock Reservation
"16281 State Highway 305 NE, Poulsbo, WA, 98370",,,1457217,47.7080256,-122.58308999999998,True,ROOFTOP,,,,,,Google,POINT (-122.58309 47.7080256),Yes,Port Madison,Port Madison Reservation
"1001 S Veterans St, Flandreau, SD, 57028",2144.0,101.0,695358,44.04379,-96.60793000000001,True,Exact,"1001 S VETERANS ST, FLANDREAU, SD, 57028",R,46.0,193668337.0,959700.0,Census,POINT (-96.60793000000001 44.04379),Yes,Flandreau,Flandreau Reservation
"12820 Yelm Hwy SE, Olympia, WA, 98513",,,934081,47.001675799999994,-122.6713455,True,ROOFTOP,,,,,,Google,POINT (-122.6713455 47.00167579999999),Yes,Nisqually,Nisqually Reservation
"61 W State Route 108, Shelton, WA, 98584",,,1530861,47.1301265,-123.10101329999999,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-123.1010133 47.1301265),Yes,Squaxin Island,Squaxin Island Reservation
"402 Carr Ln Ste B, Espanola, NM, 87532",5080.0,39.0,7462067,36.01676,-106.06571000000001,True,Exact,"402 CARR LN, ESPANOLA, NM, 87532",L,35.0,143207992.0,944100.0,Census,POINT (-106.06571 36.01676),Yes,Ohkay Owingeh,Ohkay Owingeh
"4884 Haxton Way, Ferndale, WA, 98248",2005.0,73.0,672084,48.81859,-122.62781499999998,True,Exact,"4884 HAXTON WAY, FERNDALE, WA, 98248",R,53.0,183807664.0,940000.0,Census,POINT (-122.627815 48.81859),Yes,Lummi,Lummi Reservation
"203 E US Hwy 18, Martin, SD, 57551",,,1834248,43.172162,-101.7321404,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.7321404 43.172162),Yes,Pine Ridge,Pine Ridge Reservation
"124 US Hwy 18 281, Pickstown, SD, 57367",3123.0,23.0,1762711,43.069378,-98.537476,True,Non_Exact,"124 US HWY 18, PICKSTOWN, SD, 57367",R,46.0,638299951.0,940200.0,Census,POINT (-98.537476 43.069378),Yes,Yankton,Yankton Reservation
"101 Main St, Manderson, SD, 57756",,,1639679,43.235278799999996,-102.4712262,True,ROOFTOP,,,,,,Google,POINT (-102.4712262 43.2352788),Yes,Pine Ridge,Pine Ridge Reservation
"2616 N 14th St, Ponca City, OK, 74601",2002.0,71.0,1988591,36.73465,-97.06726,True,Non_Exact,"2616 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892251.0,202.0,Census,POINT (-97.06726 36.73465),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"501 N 8th St, Barnsdall, OK, 74002",2055.0,113.0,4038700,36.557735,-96.16585,True,Exact,"501 8TH ST, BARNSDALL, OK, 74002",R,40.0,82322722.0,940008.0,Census,POINT (-96.16585000000001 36.557735),Yes,Osage,Osage Reservation
"2557 Lummi View Dr, Bellingham, WA, 98226",1048.0,73.0,713990,48.732616,-122.66916,True,Exact,"2557 LUMMI VIEW DR, BELLINGHAM, WA, 98226",R,53.0,183767121.0,940000.0,Census,POINT (-122.66916 48.732616),Yes,Lummi,Lummi Reservation
"544 N Main St, Fairfax, OK, 74637",,,7448117,36.574337299999996,-96.7039587,True,ROOFTOP,,,,,,Google,POINT (-96.7039587 36.5743373),Yes,Osage,Osage Reservation
"511 SD Hwy 50, Lake Andes, SD, 57356",,,685535,43.1542934,-98.5419067,True,ROOFTOP,,,,,,Google,POINT (-98.5419067 43.1542934),Yes,Yankton,Yankton Reservation
"102 Bennett Ave, Martin, SD, 57551",,,685539,43.1721645,-101.7333838,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-101.7333838 43.1721645),Yes,Pine Ridge,Pine Ridge Reservation
"Hwy 313 & Camino Karsten, Algodones, NM, 87001",,,7607709,35.384402,-106.4698011,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-106.4698011 35.384402),Yes,San Felipe,San Felipe Pueblo
"515 Quinault St, Taholah, WA, 98587",1336.0,27.0,1813173,47.347916,-124.28963,True,Exact,"515 QUINAULT ST, TAHOLAH, WA, 98587",R,53.0,180590643.0,940000.0,Census,POINT (-124.28963 47.347916),Yes,Quinault,Quinault Reservation
"429 Michigan Ave, Orofino, ID, 83544",4030.0,35.0,7493176,46.480957000000004,-116.24998000000001,True,Exact,"429 MICHIGAN AVE, OROFINO, ID, 83544",R,16.0,201684893.0,940000.0,Census,POINT (-116.24998 46.480957),Yes,Nez Perce,Nez Perce Reservation
"101 SD Hwy 46 E, Wagner, SD, 57380",,,7593801,43.079791799999995,-98.304567,True,ROOFTOP,,,,,,Google,POINT (-98.30456700000001 43.0797918),Yes,Yankton,Yankton Reservation
"6095 Us Highway 101, Amanda Park, WA, 98526",1020.0,27.0,1754021,47.459179999999996,-123.8961,True,Non_Exact,"6095 US HWY 101, AMANDA PARK, WA, 98526",L,53.0,180596309.0,940000.0,Census,POINT (-123.8961 47.45918),Yes,Quinault,Quinault Reservation
"5861 Old Hwy 91 W, Ivins, UT, 84738",,,7297469,37.1822962,-113.7252994,True,ROOFTOP,,,,,,Google,POINT (-113.7252994 37.1822962),Yes,Paiute (UT),Paiute (UT) Reservation
"100 St Hwy 12 W, McLaughlin, SD, 57642",,,7444012,45.81609,-100.81424,True,GEOMETRIC_CENTER,,,,,,Google,POINT (-100.81424 45.81609),Yes,Standing Rock,Standing Rock Reservation
"800 E Highway 46, Wagner, SD, 57380",3023.0,23.0,1783022,43.08168,-98.30329,True,Non_Exact,"800 STATE HWY 46, WAGNER, SD, 57380",R,46.0,639607997.0,940300.0,Census,POINT (-98.30329 43.08168),Yes,Yankton,Yankton Reservation
"103 W Bennett St, Martin, SD, 57551",,,3716865,43.1721416,-101.7333838,True,ROOFTOP,,,,,,Google,POINT (-101.7333838 43.1721416),Yes,Pine Ridge,Pine Ridge Reservation
"2902 N 14th St, Ponca City, OK, 74601",2002.0,71.0,944547,36.737293,-97.067276,True,Non_Exact,"2902 N 14TH ST, PONCA CITY, OK, 74601",L,40.0,115892251.0,202.0,Census,POINT (-97.06727600000001 36.737293),Yes,Kaw/Ponca,Kaw/Ponca joint-use OTSA
"6384 Us Highway 101, Amanda Park, WA, 98526",1016.0,27.0,494364,47.468628,-123.923294,True,Non_Exact,"6384 US HWY 101, AMANDA PARK, WA, 98526",R,53.0,180615568.0,940000.0,Census,POINT (-123.923294 47.468628),Yes,Quinault,Quinault Reservation
"103 E Main St, Hominy, OK, 74035",4054.0,113.0,1852430,36.41555,-96.39392,True,Exact,"103 E MAIN ST, HOMINY, OK, 74035",R,40.0,82325358.0,940001.0,Census,POINT (-96.39391999999999 36.41555),Yes,Osage,Osage Reservation
"800 E 6th St, Pawhuska, OK, 74056",5013.0,113.0,2116869,36.66357,-96.32977,True,Non_Exact,"800 E 6TH ST, PAWHUSKA, OK, 74056",L,40.0,82356317.0,940002.0,Census,POINT (-96.32977 36.66357),Yes,Osage,Osage Reservation
"1851 Hwy 69 E, Prescott, AZ, 86301",,,543332,34.5509665,-112.433903,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-112.433903 34.5509665),Yes,Yavapai-Prescott,Yavapai-Prescott Reservation
"16000 N Maricopa Rd, Maricopa, AZ, 85139",,,7136876,33.026476300000006,-112.05049299999999,True,ROOFTOP,,,,,,Google,POINT (-112.050493 33.02647630000001),Yes,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"21695 Sd Highway 47, Stephan, SD, 57346",,,1853319,44.2515026,-99.4425702,True,ROOFTOP,,,,,,Google,POINT (-99.44257020000001 44.2515026),Yes,Crow Creek,Crow Creek Reservation
"130 E Sd Highway 50, Wagner, SD, 57380",3046.0,23.0,921015,43.081646,-98.29156,True,Exact,"130 STATE HWY 50, WAGNER, SD, 57380",R,46.0,174516845.0,940300.0,Census,POINT (-98.29156 43.081646),Yes,Yankton,Yankton Reservation
"11903 State Highway 63, Little Eagle, SD, 57639",,,7488230,45.8406244,-100.8106051,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-100.8106051 45.8406244),Yes,Standing Rock,Standing Rock Reservation
"8000 NE Little Boston Rd, Kingston, WA, 98346",2016.0,35.0,1475844,47.838783,-122.54706999999999,True,Exact,"8000 NE LITTLE BOSTON RD, KINGSTON, WA, 98346",R,53.0,187672181.0,90101.0,Census,POINT (-122.54707 47.838783),Yes,Port Gamble,Port Gamble Reservation
"560 Broad St, Salamanca, NY, 14779",6010.0,9.0,7552419,42.158268,-78.73591,True,Exact,"560 BROAD ST, SALAMANCA, NY, 14779",R,36.0,122037354.0,940300.0,Census,POINT (-78.73591 42.158268),Yes,Allegany,Allegany Reservation
"15406 N Maricopa Rd, Maricopa, AZ, 85139",,,7004414,33.024727500000004,-112.0507482,True,ROOFTOP,,,,,,Google,POINT (-112.0507482 33.0247275),Yes,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"15406 N Maricopa Rd, Maricopa, AZ, 85139",,,7004410,33.024727500000004,-112.0507482,True,ROOFTOP,,,,,,Google,POINT (-112.0507482 33.0247275),Yes,Maricopa (Ak Chin),Maricopa (Ak Chin) Indian Reservation
"391 E Makaala St, Hilo, HI, 96720",,,3889985,19.7010308,-155.0599936,True,ROOFTOP,,,,,,Google,POINT (-155.0599936 19.7010308),Yes,Waiakea,Waiakea Hawaiian Home Land
"16 Cherokee Xing Ste 4, Whittier, NC, 28789",,,994666,35.46295679999999,-83.3153712,True,ROOFTOP,,,,,,Google,POINT (-83.3153712 35.46295679999999),Yes,Eastern Cherokee,Eastern Cherokee Reservation
"812 Sd Hwy 47, Fort Thompson, SD, 57339",,,7560022,44.069596000000004,-99.4378659,True,RANGE_INTERPOLATED,,,,,,Google,POINT (-99.43786590000001 44.069596),Yes,Crow Creek,Crow Creek Reservation
"108 Old Abe Rd, Lac du Flambeau, WI, 54538",2157.0,125.0,1929606,45.97463,-89.88521,True,Exact,"108 OLD ABE RD, LAC DU FLAMBEAU, WI, 54538",L,55.0,640227613.0,940000.0,Census,POINT (-89.88521 45.97463),Yes,Lac du Flambeau,Lac du Flambeau Reservation
"611 Us Highway 281, Lake Andes, SD, 57356",,,1876486,43.15358,-98.54132659999999,True,ROOFTOP,,,,,,Google,POINT (-98.54132659999999 43.15358),Yes,Yankton,Yankton Reservation
